Season,Team,Round.Number,Season.Points,Score.For,Score.Against,Percentage,Ladder.Position
2011,Adelaide,8,12,577,640,0.9015625,12
2011,North Melbourne,8,8,663,757,0.8758256274768824,13
2011,Gold Coast,8,8,531,996,0.5331325301204819,14
2011,St Kilda,8,6,536,628,0.8535031847133758,15
2011,Port Adelaide,8,4,624,921,0.6775244299674267,16
2011,Brisbane Lions,8,0,564,738,0.7642276422764228,17
2011,Geelong,9,32,751,543,1.3830570902394106,1
2011,Collingwood,9,28,970,591,1.6412859560067683,2
2011,Hawthorn,9,24,801,617,1.2982171799027553,3
2011,Essendon,9,22,992,745,1.3315436241610739,4
2011,Carlton,9,22,784,650,1.2061538461538461,5
2011,West Coast,9,20,828,632,1.3101265822784811,6
2011,Fremantle,9,20,767,745,1.0295302013422818,7
2011,Sydney,9,18,662,663,0.9984917043740573,8
2011,Richmond,9,18,928,1017,0.9124877089478859,9
2011,Melbourne,9,14,772,735,1.0503401360544218,10
2011,Footscray,9,12,708,765,0.9254901960784314,11
2011,Adelaide,9,12,669,775,0.863225806451613,12
2011,St Kilda,9,10,642,714,0.8991596638655462,13
2011,North Melbourne,9,8,722,830,0.8698795180722891,14
2011,Gold Coast,9,8,531,996,0.5331325301204819,15
2011,Brisbane Lions,9,4,637,797,0.7992471769134254,16
2011,Port Adelaide,9,4,714,1063,0.6716839134524929,17
2011,Geelong,10,36,890,616,1.4448051948051948,1
2011,Collingwood,10,32,1075,644,1.6692546583850931,2
2011,Hawthorn,10,28,892,679,1.3136966126656848,3
2011,Carlton,10,26,877,696,1.2600574712643677,4
2011,Essendon,10,22,992,745,1.3315436241610739,5
2011,Sydney,10,22,734,734,1,6
2011,West Coast,10,20,881,737,1.1953867028493894,7
2011,Fremantle,10,20,823,847,0.9716646989374262,8
2011,Richmond,10,18,1002,1106,0.9059674502712477,9
2011,Melbourne,10,14,818,828,0.9879227053140096,10
2011,St Kilda,10,14,744,770,0.9662337662337662,11
2011,Footscray,10,12,770,856,0.8995327102803738,12
2011,Adelaide,10,12,730,876,0.8333333333333334,13
2011,North Melbourne,10,8,793,902,0.8791574279379157,14
2011,Brisbane Lions,10,8,738,858,0.8601398601398601,15
2011,Port Adelaide,10,8,803,1137,0.7062445030782761,16
2011,Gold Coast,10,8,604,1135,0.5321585903083701,17
2011,Geelong,11,40,1038,703,1.476529160739687,1
2011,Collingwood,11,36,1183,695,1.702158273381295,2
2011,Hawthorn,11,32,1003,768,1.3059895833333333,3
2011,Carlton,11,30,988,745,1.3261744966442952,4
2011,Sydney,11,26,850,785,1.0828025477707006,5
2011,West Coast,11,24,966,804,1.2014925373134329,6
2011,Essendon,11,22,1060,846,1.2529550827423168,7
2011,Fremantle,11,20,912,958,0.9519832985386222,8
2011,Melbourne,11,18,919,896,1.0256696428571428,9
2011,Richmond,11,18,1002,1106,0.9059674502712477,10
2011,St Kilda,11,14,795,878,0.9054669703872438,11
2011,North Melbourne,11,12,908,970,0.9360824742268041,12
2011,Footscray,11,12,857,1004,0.853585657370518,13
2011,Adelaide,11,12,798,991,0.805247225025227,14
2011,Brisbane Lions,11,8,789,974,0.8100616016427105,15
2011,Port Adelaide,11,8,852,1248,0.6826923076923077,16
2011,Gold Coast,11,8,671,1220,0.55,17
2011,Geelong,12,44,1126,786,1.4325699745547074,1
2011,Collingwood,12,40,1312,736,1.7826086956521738,2
2011,Carlton,12,34,1112,808,1.3762376237623761,3
2011,Hawthorn,12,32,1086,856,1.2686915887850467,4
2011,Sydney,12,30,925,850,1.088235294117647,5
2011,West Coast,12,28,1072,871,1.2307692307692308,6
2011,Fremantle,12,24,1010,1022,0.9882583170254403,7
2011,Essendon,12,22,1124,944,1.1906779661016949,8
2011,St Kilda,12,18,876,935,0.9368983957219251,9
2011,Melbourne,12,18,960,1025,0.9365853658536586,10
2011,Richmond,12,18,1067,1181,0.903471634208298,11
2011,North Melbourne,12,16,1030,1033,0.9970958373668926,12
2011,Footscray,12,12,914,1085,0.8423963133640553,13
2011,Adelaide,12,12,865,1097,0.7885141294439381,14
2011,Brisbane Lions,12,8,852,1098,0.7759562841530054,15
2011,Port Adelaide,12,8,852,1248,0.6826923076923077,16
2011,Gold Coast,12,8,734,1342,0.5469448584202683,17
2011,Geelong,13,48,1226,858,1.4289044289044288,1
2011,Collingwood,13,40,1312,736,1.7826086956521738,2
2011,Carlton,13,38,1212,874,1.3867276887871853,3
2011,Hawthorn,13,36,1215,914,1.3293216630196936,4
2011,West Coast,13,32,1182,959,1.232533889468196,5
2011,Sydney,13,30,991,950,1.043157894736842,6
2011,Fremantle,13,24,1070,1171,0.9137489325362937,7
2011,Essendon,13,22,1214,1055,1.1507109004739335,8
2011,Melbourne,13,22,1109,1085,1.0221198156682028,9
2011,Richmond,13,22,1192,1275,0.9349019607843138,10
2011,North Melbourne,13,20,1141,1123,1.0160284951024043,11
2011,St Kilda,13,18,948,1035,0.9159420289855073,12
2011,Footscray,13,16,1014,1155,0.8779220779220779,13
2011,Adelaide,13,12,935,1197,0.7811194653299917,14
2011,Brisbane Lions,13,8,946,1223,0.7735077677841373,15
2011,Port Adelaide,13,8,940,1358,0.6921944035346097,16
2011,Gold Coast,13,8,792,1471,0.5384092454112849,17
2011,Geelong,14,52,1351,931,1.4511278195488722,1
2011,Collingwood,14,44,1411,829,1.7020506634499397,2
2011,Hawthorn,14,40,1361,995,1.3678391959798994,3
2011,Carlton,14,38,1279,977,1.3091095189355169,4
2011,West Coast,14,36,1285,1026,1.2524366471734893,5
2011,Sydney,14,30,1084,1049,1.0333651096282173,6
2011,Fremantle,14,28,1158,1236,0.9368932038834952,7
2011,Melbourne,14,26,1227,1176,1.0433673469387754,8
2011,North Melbourne,14,24,1277,1214,1.0518945634266885,9
2011,Essendon,14,22,1295,1201,1.0782681099084097,10
2011,Richmond,14,22,1283,1393,0.9210337401292176,11
2011,Footscray,14,20,1124,1243,0.9042638777152051,12
2011,St Kilda,14,18,948,1035,0.9159420289855073,13
2011,Adelaide,14,12,1008,1322,0.762481089258699,14
2011,Brisbane Lions,14,8,1011,1311,0.7711670480549199,15
2011,Port Adelaide,14,8,1031,1494,0.6900937081659974,16
2011,Gold Coast,14,8,880,1581,0.5566097406704618,17
2011,Geelong,15,52,1462,1046,1.3977055449330784,1
2011,Collingwood,15,48,1517,894,1.696868008948546,2
2011,Carlton,15,42,1463,1058,1.382797731568998,3
2011,Hawthorn,15,40,1426,1101,1.2951861943687557,4
2011,West Coast,15,36,1285,1026,1.2524366471734893,5
2011,Fremantle,15,32,1270,1298,0.9784283513097073,6
2011,Sydney,15,30,1134,1106,1.0253164556962024,7
2011,Essendon,15,26,1410,1312,1.0746951219512195,8
2011,Melbourne,15,26,1290,1303,0.990023023791251,9
2011,North Melbourne,15,24,1347,1293,1.0417633410672853,10
2011,Footscray,15,24,1251,1306,0.9578866768759571,11
2011,St Kilda,15,22,1027,1105,0.9294117647058824,12
2011,Richmond,15,22,1364,1577,0.8649334178820546,13
2011,Adelaide,15,16,1065,1372,0.7762390670553936,14
2011,Brisbane Lions,15,12,1110,1399,0.7934238741958541,15
2011,Port Adelaide,15,8,1119,1593,0.7024482109227872,16
2011,Gold Coast,15,8,942,1693,0.5564087418783225,17
2011,Collingwood,16,52,1664,924,1.800865800865801,1
2011,Geelong,16,52,1550,1142,1.3572679509632224,2
2011,Hawthorn,16,44,1531,1164,1.3152920962199313,3
2011,Carlton,16,42,1532,1154,1.3275563258232235,4
2011,West Coast,16,40,1381,1114,1.23967684021544,5
2011,Sydney,16,34,1240,1142,1.085814360770578,6
2011,Fremantle,16,32,1270,1298,0.9784283513097073,7
2011,Essendon,16,30,1515,1378,1.0994194484760522,8
2011,Footscray,16,28,1347,1375,0.9796363636363636,9
2011,Melbourne,16,26,1290,1303,0.990023023791251,10
2011,St Kilda,16,26,1136,1158,0.9810017271157168,11
2011,North Melbourne,16,24,1377,1440,0.95625,12
2011,Richmond,16,22,1430,1682,0.8501783590963139,13
2011,Adelaide,16,16,1065,1372,0.7762390670553936,14
2011,Brisbane Lions,16,12,1173,1504,0.7799202127659575,15
2011,Port Adelaide,16,8,1172,1702,0.6886016451233843,16
2011,Gold Coast,16,8,978,1799,0.5436353529738743,17
2011,Collingwood,17,56,1762,1003,1.7567298105682951,1
2011,Geelong,17,56,1683,1246,1.3507223113964686,2
2011,Hawthorn,17,44,1531,1164,1.3152920962199313,3
2011,Carlton,17,42,1611,1252,1.286741214057508,4
2011,West Coast,17,40,1442,1196,1.205685618729097,5
2011,Fremantle,17,36,1368,1385,0.9877256317689531,6
2011,Essendon,17,34,1599,1451,1.1019986216402482,7
2011,Sydney,17,34,1327,1240,1.0701612903225806,8
2011,Melbourne,17,30,1403,1395,1.0057347670250896,9
2011,St Kilda,17,30,1218,1219,0.9991796554552912,10
2011,North Melbourne,17,28,1519,1551,0.9793681495809156,11
2011,Footscray,17,28,1458,1517,0.9611074489123269,12
2011,Richmond,17,22,1500,1767,0.8488964346349746,13
2011,Adelaide,17,16,1138,1456,0.7815934065934066,14
2011,Brisbane Lions,17,12,1277,1637,0.7800855222968845,15
2011,Gold Coast,17,12,1063,1869,0.5687533440342429,16
2011,Port Adelaide,17,8,1264,1815,0.6964187327823691,17
2011,Collingwood,18,60,1891,1078,1.75417439703154,1
2011,Geelong,18,60,1796,1297,1.38473400154202,2
2011,Hawthorn,18,48,1663,1242,1.3389694041867954,3
2011,Carlton,18,46,1764,1331,1.3253193087903832,4
2011,West Coast,18,44,1507,1260,1.196031746031746,5
2011,Sydney,18,38,1441,1315,1.0958174904942966,6
2011,Fremantle,18,36,1432,1450,0.9875862068965517,7
2011,St Kilda,18,34,1345,1243,1.082059533386967,8
2011,Essendon,18,34,1678,1604,1.046134663341646,9
2011,North Melbourne,18,32,1641,1628,1.007985257985258,10
2011,Melbourne,18,30,1481,1527,0.9698755730189915,11
2011,Footscray,18,28,1533,1631,0.9399141630901288,12
2011,Richmond,18,22,1551,1880,0.825,13
2011,Adelaide,18,16,1162,1583,0.7340492735312697,14
2011,Brisbane Lions,18,12,1354,1759,0.7697555429221148,15
2011,Gold Coast,18,12,1138,1998,0.5695695695695696,16
2011,Port Adelaide,18,8,1264,1815,0.6964187327823691,17
2011,Collingwood,19,64,2057,1170,1.758119658119658,1
2011,Geelong,19,64,2029,1344,1.509672619047619,2
2011,Hawthorn,19,52,1758,1286,1.3670295489891136,3
2011,Carlton,19,50,1844,1393,1.3237616654702082,4
2011,West Coast,19,48,1610,1355,1.188191881918819,5
2011,Sydney,19,38,1441,1315,1.0958174904942966,6
2011,St Kilda,19,38,1419,1297,1.0940632228218967,7
2011,Fremantle,19,36,1476,1545,0.9553398058252427,8
2011,Essendon,19,34,1770,1770,1,9
2011,North Melbourne,19,32,1703,1708,0.997072599531616,10
2011,Melbourne,19,30,1528,1760,0.8681818181818182,11
2011,Footscray,19,28,1628,1734,0.9388696655132641,12
2011,Richmond,19,22,1551,1880,0.825,13
2011,Adelaide,19,20,1273,1662,0.7659446450060169,14
2011,Brisbane Lions,19,12,1354,1759,0.7697555429221148,15
2011,Gold Coast,19,12,1192,2072,0.5752895752895753,16
2011,Port Adelaide,19,8,1343,1926,0.6973001038421599,17
2011,Collingwood,20,68,2216,1191,1.8606213266162888,1
2011,Geelong,20,68,2217,1382,1.6041968162083937,2
2011,Hawthorn,20,56,1861,1372,1.3564139941690962,3
2011,Carlton,20,54,1978,1451,1.363197794624397,4
2011,West Coast,20,52,1757,1445,1.215916955017301,5
2011,St Kilda,20,42,1532,1369,1.119065010956903,6
2011,Sydney,20,38,1540,1415,1.088339222614841,7
2011,Essendon,20,38,1870,1869,1.0005350454788657,8
2011,Fremantle,20,36,1548,1658,0.9336550060313631,9
2011,North Melbourne,20,32,1789,1811,0.9878520154610713,10
2011,Melbourne,20,30,1586,1894,0.8373812038014784,11
2011,Footscray,20,28,1628,1734,0.9388696655132641,12
2011,Adelaide,20,24,1383,1767,0.7826825127334465,13
2011,Richmond,20,22,1641,2027,0.809570794277257,14
2011,Brisbane Lions,20,12,1459,1869,0.7806313536650615,15
2011,Gold Coast,20,12,1230,2260,0.5442477876106194,16
2011,Port Adelaide,20,8,1364,2085,0.6541966426858513,17
2011,Collingwood,21,72,2305,1261,1.8279143536875495,1
2011,Geelong,21,72,2313,1467,1.5766871165644172,2
2011,Hawthorn,21,60,2058,1404,1.4658119658119657,3
2011,Carlton,21,58,2093,1536,1.3626302083333333,4
2011,West Coast,21,56,1867,1507,1.238885202388852,5
2011,St Kilda,21,42,1602,1458,1.0987654320987654,6
2011,Essendon,21,42,2020,1970,1.0253807106598984,7
2011,Sydney,21,38,1596,1514,1.0541611624834875,8
2011,Fremantle,21,36,1633,1773,0.9210377890580936,9
2011,North Melbourne,21,32,1789,1811,0.9878520154610713,10
2011,Melbourne,21,30,1648,2004,0.8223552894211577,11
2011,Footscray,21,28,1729,1884,0.917728237791932,12
2011,Richmond,21,26,1740,2083,0.8353336533845416,13
2011,Adelaide,21,24,1468,1863,0.7879763821792807,14
2011,Brisbane Lions,21,16,1582,1930,0.8196891191709844,15
2011,Gold Coast,21,12,1291,2383,0.541754091481326,16
2011,Port Adelaide,21,8,1396,2282,0.6117440841367222,17
2011,Collingwood,22,76,2407,1345,1.7895910780669144,1
2011,Geelong,22,72,2313,1467,1.5766871165644172,2
2011,Hawthorn,22,64,2136,1470,1.453061224489796,3
2011,West Coast,22,60,2001,1584,1.2632575757575757,4
2011,Carlton,22,58,2159,1614,1.3376703841387856,5
2011,St Kilda,22,42,1670,1541,1.0837118754055808,6
2011,Sydney,22,42,1679,1582,1.061314791403287,7
2011,Essendon,22,42,2097,2104,0.9966730038022814,8
2011,North Melbourne,22,36,1932,1856,1.040948275862069,9
2011,Fremantle,22,36,1678,1916,0.8757828810020877,10
2011,Footscray,22,32,1886,1981,0.9520444220090863,11
2011,Richmond,22,30,1857,2193,0.8467852257181943,12
2011,Melbourne,22,30,1758,2121,0.8288543140028288,13
2011,Adelaide,22,28,1593,1927,0.826673585884795,14
2011,Brisbane Lions,22,16,1666,2032,0.8198818897637795,15
2011,Gold Coast,22,12,1355,2508,0.5402711323763956,16
2011,Port Adelaide,22,8,1493,2439,0.6121361213612136,17
2011,Collingwood,23,80,2539,1397,1.8174659985683608,1
2011,Geelong,23,72,2399,1566,1.5319284802043422,2
2011,Hawthorn,23,68,2249,1537,1.4632400780741706,3
2011,West Coast,23,64,2090,1665,1.2552552552552552,4
2011,Carlton,23,58,2159,1614,1.3376703841387856,5
2011,St Kilda,23,46,1805,1611,1.1204220980757293,6
2011,Sydney,23,46,1778,1668,1.065947242206235,7
2011,Essendon,23,46,2217,2217,1,8
2011,North Melbourne,23,36,2002,1991,1.0055248618784531,9
2011,Fremantle,23,36,1730,2048,0.8447265625,10
2011,Richmond,23,34,1978,2292,0.8630017452006981,11
2011,Melbourne,23,34,1870,2203,0.8488424875170223,12
2011,Footscray,23,32,1953,2094,0.9326647564469914,13
2011,Adelaide,23,28,1692,2048,0.826171875,14
2011,Brisbane Lions,23,16,1747,2121,0.8236680810938237,15
2011,Gold Coast,23,12,1437,2620,0.5484732824427481,16
2011,Port Adelaide,23,8,1606,2559,0.6275889019148104,17
2011,Collingwood,24,80,2592,1546,1.6765847347994824,1
2011,Geelong,24,76,2548,1619,1.573810994441013,2
2011,Hawthorn,24,72,2355,1634,1.4412484700122399,3
2011,West Coast,24,68,2235,1715,1.3032069970845481,4
2011,Carlton,24,58,2225,1700,1.3088235294117647,5
2011,St Kilda,24,50,1891,1677,1.127608825283244,6
2011,Sydney,24,50,1897,1735,1.0933717579250721,7
2011,Essendon,24,46,2217,2217,1,8
2011,North Melbourne,24,40,2106,2082,1.0115273775216138,9
2011,Footscray,24,36,2060,2155,0.9559164733178654,10
2011,Fremantle,24,36,1791,2155,0.8310904872389792,11
2011,Richmond,24,34,2069,2396,0.8635225375626043,12
2011,Melbourne,24,34,1974,2315,0.8526997840172786,13
2011,Adelaide,24,28,1742,2193,0.7943456452348381,14
2011,Brisbane Lions,24,16,1814,2240,0.8098214285714286,15
2011,Port Adelaide,24,12,1718,2663,0.6451370634622606,16
2011,Gold Coast,24,12,1534,2726,0.5627292736610419,17
2012,Sydney,1,4,100,37,2.7027027027027026,1
2012,Adelaide,1,4,137,68,2.014705882352941,2
2012,West Coast,1,4,136,87,1.5632183908045978,3
2012,Carlton,1,4,125,81,1.5432098765432098,4
2012,Brisbane Lions,1,4,119,78,1.5256410256410255,5
2012,Hawthorn,1,4,137,115,1.191304347826087,6
2012,Port Adelaide,1,4,89,85,1.0470588235294118,7
2012,Fremantle,1,4,105,101,1.0396039603960396,8
2012,Essendon,1,4,104,102,1.0196078431372548,9
2012,North Melbourne,1,0,102,104,0.9807692307692307,10
2012,Geelong,1,0,101,105,0.9619047619047619,11
2012,St Kilda,1,0,85,89,0.9550561797752809,12
2012,Collingwood,1,0,115,137,0.8394160583941606,13
2012,Melbourne,1,0,78,119,0.6554621848739496,14
2012,Richmond,1,0,81,125,0.648,15
2012,Footscray,1,0,87,136,0.6397058823529411,16
2012,Gold Coast,1,0,68,137,0.49635036496350365,17
2012,GWS,1,0,37,100,0.37,18
2012,West Coast,2,8,302,145,2.0827586206896553,1
2012,Carlton,2,8,279,144,1.9375,2
2012,Adelaide,2,8,219,132,1.6590909090909092,3
2012,Sydney,2,8,194,118,1.6440677966101696,4
2012,Essendon,2,8,215,188,1.1436170212765957,5
2012,North Melbourne,2,4,285,158,1.8037974683544304,6
2012,St Kilda,2,4,224,136,1.6470588235294117,7
2012,Hawthorn,2,4,227,207,1.0966183574879227,8
2012,Collingwood,2,4,200,201,0.9950248756218906,9
2012,Geelong,2,4,193,195,0.9897435897435898,10
2012,Fremantle,2,4,186,195,0.9538461538461539,11
2012,Port Adelaide,2,4,175,196,0.8928571428571429,12
2012,Brisbane Lions,2,4,182,232,0.7844827586206896,13
2012,Footscray,2,0,151,218,0.6926605504587156,14
2012,Richmond,2,0,145,210,0.6904761904761905,15
2012,Melbourne,2,0,136,285,0.47719298245614034,16
2012,Gold Coast,2,0,115,276,0.4166666666666667,17
2012,GWS,2,0,91,283,0.3215547703180212,18
2012,West Coast,3,12,452,214,2.1121495327102804,1
2012,Carlton,3,12,401,206,1.9466019417475728,2
2012,Sydney,3,12,299,201,1.4875621890547264,3
2012,Essendon,3,12,320,276,1.1594202898550725,4
2012,St Kilda,3,8,327,176,1.8579545454545454,5
2012,North Melbourne,3,8,416,272,1.5294117647058822,6
2012,Hawthorn,3,8,367,291,1.261168384879725,7
2012,Adelaide,3,8,303,272,1.1139705882352942,8
2012,Fremantle,3,8,250,230,1.0869565217391304,9
2012,Richmond,3,4,278,284,0.9788732394366197,10
2012,Geelong,3,4,307,326,0.941717791411043,11
2012,Port Adelaide,3,4,258,301,0.8571428571428571,12
2012,Collingwood,3,4,262,323,0.8111455108359134,13
2012,Brisbane Lions,3,4,217,296,0.7331081081081081,14
2012,Footscray,3,0,191,321,0.5950155763239875,15
2012,Gold Coast,3,0,203,381,0.5328083989501312,16
2012,Melbourne,3,0,210,418,0.5023923444976076,17
2012,GWS,3,0,160,433,0.3695150115473441,18
2012,West Coast,4,16,503,260,1.9346153846153846,1
2012,Sydney,4,16,412,278,1.4820143884892085,2
2012,Essendon,4,16,429,355,1.208450704225352,3
2012,Carlton,4,12,480,315,1.5238095238095237,4
2012,Adelaide,4,12,399,322,1.2391304347826086,5
2012,Fremantle,4,12,342,309,1.1067961165048543,6
2012,St Kilda,4,8,406,268,1.5149253731343284,7
2012,North Melbourne,4,8,493,385,1.2805194805194806,8
2012,Hawthorn,4,8,413,342,1.2076023391812865,9
2012,Geelong,4,8,382,391,0.9769820971867008,10
2012,Brisbane Lions,4,8,328,342,0.9590643274853801,11
2012,Collingwood,4,8,359,396,0.9065656565656566,12
2012,Richmond,4,4,343,359,0.9554317548746518,13
2012,Port Adelaide,4,4,331,398,0.8316582914572864,14
2012,Footscray,4,4,279,388,0.7190721649484536,15
2012,Melbourne,4,0,277,506,0.5474308300395256,16
2012,Gold Coast,4,0,249,492,0.5060975609756098,17
2012,GWS,4,0,210,529,0.39697542533081287,18
2012,West Coast,5,20,610,357,1.7086834733893557,1
2012,Sydney,5,20,518,347,1.4927953890489913,2
2012,Carlton,5,16,545,372,1.4650537634408602,3
2012,Adelaide,5,16,509,413,1.2324455205811138,4
2012,Essendon,5,16,508,435,1.167816091954023,5
2012,St Kilda,5,12,490,334,1.467065868263473,6
2012,North Melbourne,5,12,620,478,1.297071129707113,7
2012,Geelong,5,12,461,432,1.0671296296296295,8
2012,Fremantle,5,12,399,374,1.0668449197860963,9
2012,Collingwood,5,12,439,475,0.9242105263157895,10
2012,Hawthorn,5,8,482,448,1.0758928571428572,11
2012,Brisbane Lions,5,8,369,421,0.8764845605700713,12
2012,Footscray,5,8,383,450,0.8511111111111112,13
2012,Richmond,5,4,440,466,0.944206008583691,14
2012,Port Adelaide,5,4,422,508,0.8307086614173228,15
2012,Melbourne,5,0,343,590,0.5813559322033899,16
2012,Gold Coast,5,0,342,619,0.5525040387722132,17
2012,GWS,5,0,272,633,0.4296998420221169,18
2012,West Coast,6,24,730,452,1.6150442477876106,1
2012,Carlton,6,20,655,415,1.5783132530120483,2
2012,Sydney,6,20,612,446,1.3721973094170403,3
2012,Essendon,6,20,637,497,1.2816901408450705,4
2012,Adelaide,6,20,608,507,1.1992110453648914,5
2012,Geelong,6,16,580,508,1.141732283464567,6
2012,Fremantle,6,16,493,461,1.06941431670282,7
2012,Collingwood,6,16,537,552,0.9728260869565217,8
2012,St Kilda,6,12,578,457,1.2647702407002188,9
2012,North Melbourne,6,12,715,598,1.1956521739130435,10
2012,Hawthorn,6,12,605,536,1.1287313432835822,11
2012,Richmond,6,8,531,520,1.021153846153846,12
2012,Footscray,6,8,460,548,0.8394160583941606,13
2012,Brisbane Lions,6,8,431,550,0.7836363636363637,14
2012,Port Adelaide,6,4,476,599,0.7946577629382304,15
2012,Gold Coast,6,0,429,713,0.6016830294530154,16
2012,Melbourne,6,0,419,709,0.5909732016925247,17
2012,GWS,6,0,315,743,0.423956931359354,18
2012,West Coast,7,24,782,565,1.384070796460177,1
2012,Essendon,7,24,750,549,1.366120218579235,2
2012,Adelaide,7,24,730,579,1.2607944732297063,3
2012,Carlton,7,20,753,537,1.4022346368715084,4
2012,Sydney,7,20,674,537,1.25512104283054,5
2012,Fremantle,7,20,580,508,1.141732283464567,6
2012,Collingwood,7,20,653,610,1.0704918032786885,7
2012,St Kilda,7,16,700,555,1.2612612612612613,8
2012,Hawthorn,7,16,720,585,1.2307692307692308,9
2012,Geelong,7,16,652,630,1.034920634920635,10
2012,North Melbourne,7,12,798,699,1.1416309012875536,11
2012,Richmond,7,12,622,582,1.0687285223367697,12
2012,Footscray,7,12,561,631,0.8890649762282092,13
2012,Brisbane Lions,7,8,489,666,0.7342342342342343,14
2012,Port Adelaide,7,4,523,686,0.7623906705539358,15
2012,GWS,7,4,409,810,0.5049382716049383,16
2012,Gold Coast,7,0,496,807,0.6146220570012392,17
2012,Melbourne,7,0,468,824,0.5679611650485437,18
2012,West Coast,8,28,903,656,1.3765243902439024,1
2012,Adelaide,8,28,854,634,1.3470031545741326,2
